,name,id,popularity,genres,followers,image_url
4157,Duke Wolverine,5iYvS2jVftMWcPDcaiCwXM,53,None,118,https://i.scdn.co/image/ab67616d0000b273173ddc1bff5aa0f644758612
4158,Trevor Pinnock,25mbgceDJKxXGP8c5FmC83,55,classical,20390,https://i.scdn.co/image/ab6772690000c46c7cafb5e9c143b1ed439824f6
4159,Louisa Fuller,557AjoqV9wVpa8vO2k4wuJ,54,"neoclassical, minimalism",4916,https://i.scdn.co/image/ab6761610000e5ebf9b4901b583492bdb95db9cc
4160,Jerome Ducros,21fQySiU5oXJndnmB15Nrq,53,None,1730,https://i.scdn.co/image/ab67616d0000b273a2c1386fcf38d8c63db19f79
4161,Malmkvist,1Po25zG3Yrda2a6il6VH8l,54,None,715,https://i.scdn.co/image/ab67616d0000b2738298173a38264e44b80f3950
4162,Una Luna,6hKJteZkxCj4rEW8Enp9r7,53,None,5545,https://i.scdn.co/image/ab67616d0000b273abcf95af120c9b275e161fc9
4163,Slovak Philharmonic,2rfkmr5WzRN9D9gAfb2ycd,56,"classical, orchestra",11963,https://i.scdn.co/image/ab6761610000e5ebaf02bca7675a9e857d98c562
4164,ERA,4D0CepDROoLM09ht1sM5cu,61,"new age, gregorian chant, celtic",503232,https://i.scdn.co/image/ab6761610000e5eb47d6bf6d840974e8a20f8f13
4165,Felix Brightwood,2HITDeV1KHvOpkWy95Rv9t,53,None,84,https://i.scdn.co/image/ab67616d0000b273e07adc28cefd26442bb34cbb
4166,Chris Worsey,33TpuAICGC2gekoZZDDZhE,54,"neoclassical, minimalism",728,https://i.scdn.co/image/ab67616d0000b2730249b5e6c076f5288b9cd9a4
4167,Becky Ainge,0bJuAVWEBon60FPGGtMobF,53,None,4391,https://i.scdn.co/image/ab6761610000e5ebd0c812efe8e459feaa831035
4168,Richard Wagner,1C1x4MVkql8AiABuTw6DgE,56,"opera, classical",685453,https://i.scdn.co/image/afcdec6dff345cdd37dad153f8016960b0ed65eb
4169,Lysander,0H82xj1IkvvEAnpPcFlVAJ,53,None,4915,https://i.scdn.co/image/ab6761610000e5eb8b5c8b8ed93539cc5b5c9698
4170,Igor Levit,0japPUWMmW3gxqjSB1VEVL,54,"classical piano, classical",56907,https://i.scdn.co/image/ab6761610000e5eb1e1a70d173e6793ff5db3bc2
4171,Riccardo Chailly,4Kjr1MPMUfuH3QKXtAljNy,55,"opera, classical, orchestra",10289,https://i.scdn.co/image/303bf972c8e1d3e0766dc099d91be0a802f51988
4172,Roasting Coffee Beans,03dlT1wdnhRBavp2hsrmoY,53,None,275,https://i.scdn.co/image/ab67616d0000b273cad7dc2c3fd9904ef09fa1a1
4173,Floyd Nova,4aPhtYq4FqnbM02GHtZHhz,52,None,694,https://i.scdn.co/image/ab67616d0000b27337e55d8d9daece3d6bfba7ae
4174,Roma Sinfonietta,4YfTc2eW16fPZ1O7Yncj9I,53,classical,1484,https://i.scdn.co/image/ab6772690000c46ce2616e08b2b11d8b349e2764
4175,Robert Gromotka,3O0m1fz3mncIqJ2JmHIbH6,54,None,7118,https://i.scdn.co/image/ab6761610000e5eb16c67a720784220b95e452a3
4176,John Metcalfe,6s8AUvcmf2fp0Kh7PctPnd,54,neoclassical,6993,https://i.scdn.co/image/ab6761610000e5eb40efc472127d825332b3eeb8
4177,Dustin O'Halloran,6UEYawMcp2M4JFoXVOtZEq,54,"neoclassical, minimalism",183080,https://i.scdn.co/image/ab6761610000e5eba5ff55ae477ef5bf21a77063
4178,Vadodara,7FUOL0pd9zlLpJu7vCBO1V,53,None,293,https://i.scdn.co/image/ab6761610000e5eb9ff64687c78338c96d400b3f
4179,Daniil Trifonov,1fUhTALoWXPL6PZSkKImY9,54,"classical, classical piano",55882,https://i.scdn.co/image/ab6761610000e5eb94aa742d3fdc649a797b7886
4180,Jeneba Kanneh-Mason,4N1PbaBSiRha6yzEmdwcCZ,52,classical,3566,https://i.scdn.co/image/ab6761610000e5eb55148599a15ffd6b601f0ac1
4181,Samuel Barber,4XDJurjQCnWLlE7KLZCT9x,54,classical,150920,https://i.scdn.co/image/706c37ad9b22c417bdbff2cc0611c1dcb54fcaa4
4182,Ron Adelaar,09L72oOms1QBoALUSLqx8u,53,None,19727,https://i.scdn.co/image/ab6761610000e5eb491c0fcb932fc2070636aa56
4183,Duomo,5dhbc8LcvYmiI2CQhByaBR,53,None,44999,https://i.scdn.co/image/ab6761610000e5eb81ecb628cc6f2ae83127338c
4184,Prague Chamber Orchestra,7hrleJxjf4KJbeiQirb6BL,54,"classical, chamber music",5253,https://i.scdn.co/image/ab6761610000e5ebcc055a734f86840f16ee5159
4185,Roxane Genot,4jO41bgpC8DyhIQKU6bL2P,50,"medieval, celtic",16883,https://i.scdn.co/image/ab6761610000e5eb6f4c49b3b2a54fae54c7f2bd
4186,Shea Ada,4RrALCcSGLAsv2VXK2gbp2,52,None,134,https://i.scdn.co/image/ab67616d0000b273c14ce704222a22f6919f758c
4187,Natalia Bonner,4d6eKLLJbe2ZeiL07Du7vB,54,"neoclassical, minimalism",1979,https://i.scdn.co/image/ab67616d0000b2737757fe4b419b9cea8c9aed48
4188,Mack Wilberg,2Zpql3RdMQjunbDKk1bIiz,48,choral,3704,https://i.scdn.co/image/ab67616d0000b27380174f67fa0fe00b42771580
4189,Royal Concertgebouw Orchestra,2HqNckz4bPVT37fWkhugTZ,55,"classical, orchestra",50937,https://i.scdn.co/image/ab6761610000e5eb4d56596b0ac41c8e45ef7448
4190,Ethereva,7ENBky1SWWXNoK9pHt5SUh,53,None,74,https://i.scdn.co/image/ab67616d0000b2731afb3e2b166219d12db10bd2
4191,Pavel Lyubomudrov,2P4DEqPDDyGY3cHfEWkRIE,54,classical,1995,https://i.scdn.co/image/ab6761610000e5eb46310e8bfa8d6252d9d31bd5
4192,Metamorphose String Orchestra,4G2W8xOZ8D0KRJX4GIETWe,54,classical,4518,https://i.scdn.co/image/ab6761610000e5eb585947e6c10e4ef870421cd7
4193,Lakes of Lagan,72lKRBDN7nlWA93GIjn7KW,53,None,139,https://i.scdn.co/image/ab67616d0000b27391854cc8e75cd257560b5722
4194,Daniel Schrage,4jUSZA2wRFImlXFhsV3Ab6,52,None,1499,https://i.scdn.co/image/ab6761610000e5eb1d996f970dba113743ee6e03
4195,Alberto Lizzio,3ti3DSNOdg2yPshkZsriGa,59,classical,7152,https://i.scdn.co/image/ab67616d0000b273b9d4ed70ea90d00612a3f3a7
4196,Il Divo,3KNZ9AOjBajjmr6ZR2VGfl,59,opera,916556,https://i.scdn.co/image/ab6761610000e5ebc642fc07c32083f3e1b75c84
4197,BBC Symphony Orchestra,23BiSNXm5UaRFuusoWisYO,53,"classical, orchestra, opera",43225,https://i.scdn.co/image/9108ad35156db4694bb30c36174a564c228500c2
4198,Li Zemin,2v3FBpuuu8EdWvmS8OOctA,53,None,1472,https://i.scdn.co/image/ab67616d0000b273ad1a460c3a0158a3e931af22
4199,Mes Croquis,7p0rpxmlHJrDNXr8CP2JhW,52,None,478,https://i.scdn.co/image/ab6761610000e5eb5b891fef83769bbc79027792
4200,On Piano,1nQM2bBniIAQO7hBtIM9a5,56,None,8675,https://i.scdn.co/image/ab6761610000e5ebb536cc2f7e87834d4d9e00a5
4201,Kerry Muzzey,42ZxYNK8wmSwfkwV1oesGb,52,None,8356,https://i.scdn.co/image/ab6761610000e5eb10eaf63757e59f790f4a9ed7
4202,Brad Derrick,0WgwTXh66Tz9hSU7LjZsww,51,medieval,13649,https://i.scdn.co/image/ab67616d0000b273a7e8bb34c84093c0211881cc
4203,Awake or Asleep,3oBTUfwSCOhxSuhdXeN1c4,52,None,246,https://i.scdn.co/image/ab67616d0000b273964456f12d8b2f9a2d91cffc
4204,Charles Leclerc,3kgQKe2Mn4IBIedOVI69Qq,56,None,436918,https://i.scdn.co/image/ab6761610000e5eba21ed369cb3ddc4ecb03d1e8
4205,Lunng Fern,3uuXHV6ZEj5MlSBNjBY2c9,51,None,12236,https://i.scdn.co/image/ab6761610000e5eb12c34c09c3778bcbd70d6e12
4206,forever day,2xZ6v1AA2KEKLIYafq7a0a,52,None,386,https://i.scdn.co/image/ab67616d0000b2735e15973d661e2eac9940b08a
4207,Emiliano Blangero,0ozINzRhAnzU4nRWUGJBcc,53,None,7397,https://i.scdn.co/image/ab6761610000e5eb5356ced0cf3f5f495e0d43b4
4208,A. Blomqvist,5OdOZHljmANwGvN71E6KJm,53,None,18309,https://i.scdn.co/image/ab6761610000e5eb4a4ae931d15c16a2a658c5c1
4209,Relaxing Dog Society,064nYS0i5QJYaRFgPOD5Y7,51,None,31,https://i.scdn.co/image/ab67616d0000b2737e316568433b53da1409ba4e
4210,Gavin Luke,2bqAlaRiT91dCQ7KMGnP8i,54,None,45194,https://i.scdn.co/image/ab6761610000e5ebd6051b9b5e2e417c088f1e49
4211,Arvo Pärt,2P6ygesd9xg5DPOBnda2jg,54,"minimalism, classical",287314,https://i.scdn.co/image/d943ef02d45e3c51a7b24412284bbc3ca07e875a
4212,Novah Scotia,5ia5OA1CXgepgiV8qnsfE0,51,None,376,https://i.scdn.co/image/ab6761610000e5eb51471e86e557ce3d84ff967e
4213,András Schiff,24K6LTZFqBAvKsorwK0iXd,53,"classical piano, classical",59159,https://i.scdn.co/image/ab6761610000e5eb0931477643a0f9b69d261c41
4214,Léo Delibes,1M9AXZkNPdOd1IPEsQsXnT,54,"classical, opera",68300,https://i.scdn.co/image/c12a6d385c87030706a0f36dd8798deb299c87a4
4215,Niamh Shona,2ILFSwtF4RJgfzeKMbOJft,52,None,116,https://i.scdn.co/image/ab67616d0000b2730749bd1e7842b89bcfdce825
4216,Barry Hudson-Taylor,3MuhX7tuEdOUvsOGg7ui02,52,None,1425,https://i.scdn.co/image/ab6761610000e5eb14e4997bcdf0f2097e63960c
4217,Zürcher Kammerorchester,33cajGDdkhowQ8hiuEucXM,51,"classical, chamber music",2159,https://i.scdn.co/image/ab6761610000e5eb9fc0ffd12d6063aff2fb1fa4
4218,Davignon,6X9fOKgbMi7PCa7ZuB7ktE,52,None,2262,https://i.scdn.co/image/ab6761610000e5eb0b6452b0495ac7dcac642eba
4219,ZenithEcho,6kr9ZNAP53oR0jWVt7LJwD,52,None,78,https://i.scdn.co/image/ab67616d0000b273db732a17b3d0a33ce6ce3f0e
4220,Chloe Ament,3bAJYz1UylrqS4DgaU9aOu,53,None,65156,https://i.scdn.co/image/ab6761610000e5eb67c39eb0b7a424622f134af9
4221,Hirenth,6HmKHf9wtZ2IR9LT2U2dW4,52,None,195,https://i.scdn.co/image/ab6761610000e5ebb6426c11ae231f5dd89118e9
4222,Arata Rin,61cavYEyS6y1T99hc6gjYI,52,None,593,https://i.scdn.co/image/ab6761610000e5eb27838dfa6faf3e06bb87a09a
4223,Tristaan Wilkes,4awKyidTqtd5z49BGOLvck,52,None,298,https://i.scdn.co/image/ab6761610000e5eb35ac4b057539679eb9fdbc2c
4224,Paul Lewis,4LYCuV8d6rylb6zjv2k03l,53,"classical, classical piano",16580,https://i.scdn.co/image/ab6761610000e5eb626e50a0b479c14f39069d7d
4225,Alexander Briger,6bk0YPhJSL44WBtoGe4GI6,54,classical,1555,https://i.scdn.co/image/ab6761610000e5eb20fde2b0ad424d4e6f914e50
4226,Malukah,6qFEVczpjXakMuKcI5BBdc,51,medieval,110250,https://i.scdn.co/image/f2469431caa9a27f9d5ef936fbe04aba1eafb6cf
4227,Charlie Gray,1pv2nF0KVHypPpj26VGnsz,51,lullaby,4,https://i.scdn.co/image/ab6761610000e5eb9eb4db2216c015bc42c85783
4228,Rousseau,1Mtd57xUzIfeCexQtWRvgr,52,"classical piano, classical",179903,https://i.scdn.co/image/ab6761610000e5eb95a14413f9430851ec1941eb
4229,Michael Francis,4znpeZQkiPbcXtHlRbfTqF,53,"classical, classical piano",962,https://i.scdn.co/image/ab67616d0000b2738e6adfe4421d106633abde7b
4230,Christina Modestou,21uejta558No7qYG1Nmwn7,51,None,3874,
4231,Pianovus,3LwX6FJHB0VKS1erpB5RR3,56,None,24381,https://i.scdn.co/image/ab6761610000e5eb43b1a63280513375b5bd3408
4232,Rhian Cadogan,42tiVWaBUkjkRqg3c5EoRG,51,None,119,https://i.scdn.co/image/ab67616d0000b27372632947689c31fdb2acbc1d
4233,Philip Sheppard,6qzi6mPoJU4cBlO76U1Il1,53,None,9972,https://i.scdn.co/image/ab6761610000e5ebdd994edcf4a7dc5faf02af07
4234,M. Ljungström,1IkemcErqAi4s4qpJ5J3kT,52,None,676,https://i.scdn.co/image/ab67616d0000b273defea9578a519ca059a3729c
4235,Bertrand Chamayou,28Bn2PxtmXD8UbBSM968Fp,52,"classical piano, classical",11239,https://i.scdn.co/image/ab6761610000e5eb1423e2be347844fbf6d1ba66
4236,Idil Biret,5SBOWUBQdfga0xprPVBxOr,53,"classical piano, classical",16061,https://i.scdn.co/image/b86c970d53076979e8318d1d7c5c285649c1a5fd
4237,Vinny Marchi,5USAMqcbMAzF3HBmeD5pJF,49,sea shanties,99660,https://i.scdn.co/image/ab6761610000e5ebd3c01747402afc5bfaf2ea56
4238,Emmanuel Sapphire,1Xk9H6dztBzvOCUfFUaxRQ,52,None,574,https://i.scdn.co/image/ab6761610000e5ebed30bcb9166f048fbca41053
4239,Quiescent State,7kDDYKZcymPZjsZPFflsuJ,50,None,143,https://i.scdn.co/image/ab67616d0000b27323fd7d32308c704a4584aabb
4240,Daniel Jang,3MVrehTlNNnn06iUlj4axN,53,None,177293,https://i.scdn.co/image/ab6761610000e5ebea5c6ff7346552489ade3b17
4241,Petr Skvor,3X4vtZfo29CzvenatIDhf1,53,classical,916,https://i.scdn.co/image/ab67616d0000b273816ebc03f57f321bf42cb308
4242,Barry Wordsworth,5sjJnaI3YhaO8KylpJk3gN,53,"classical, opera",2789,https://i.scdn.co/image/b5b05560a51b368cca8b3420e4e3536586720aa8
4243,Alfred Brendel,5vBh0nve44zwwVF5KWtCwA,54,"classical piano, classical",50825,https://i.scdn.co/image/ab6761610000e5eb669845465a41edd9d504b3bc
4244,Peter Gregson,71tFaKKy6x1inyCFHjpzUE,52,neoclassical,31609,https://i.scdn.co/image/ab6761610000e5ebfb127544b8d67d20dcf39e8f
4245,Universo,1Ww4X8PlwRBiocjYoAoQ4N,51,None,2653,https://i.scdn.co/image/ab67616d0000b273c649b936f453987c4144413f
4246,Pierre Leblanc,6pDDulsAV2TbcKUOqc6mWu,52,lullaby,674,https://i.scdn.co/image/ab6761610000e5eb6e29d2a014ac3c98e28dbc93
4247,Slovak Philharmonic Chorus,5x7Kp2knfxL9XwzQmmHc6P,54,"classical, opera",1668,https://i.scdn.co/image/ab67616d0000b273785791a2c507071f65ccb84c
4248,The Cathedral Singers,6GCii6lkUhkzTrznRyCuVh,52,"gregorian chant, choral",18246,https://i.scdn.co/image/ab67616d0000b2739c13e6a2b2d19a649c6af2d8
4249,Vivian Roost,7aCsFWCF4YljmoHrXRA63I,51,classical piano,7876,https://i.scdn.co/image/ab6761610000e5eb9134676d3e3f116b7404f218
4250,Hidden Citizens,707cnVfI3ISM4j5uzfTc7J,51,None,155604,https://i.scdn.co/image/ab67616d0000b273d93f5923b8d8666148bbafa5
4251,Eternal Eclipse,2mudOp0EB2SFnG0mVazTJs,52,orchestra,64691,https://i.scdn.co/image/ab67616d0000b273c2bd7abf07b25df4dae63d5d
4252,Mystisse,6IpbJpzWfnVDsdJG9fJHWp,52,None,699,https://i.scdn.co/image/ab67616d0000b2730d1dfe4559d8cdb9672c143a
4253,Domingo Hindoyan,2feNtcJ1uaxCQFDqv4zajg,50,classical,936,https://i.scdn.co/image/ab67616d0000b273db6efec5f2d0bd625ebb4285
4254,Benjamin Frith,0g33P9zonyHhsIQJ1LUC8X,52,"classical piano, classical",5306,https://i.scdn.co/image/6aa67e24315a5dffa18ec6417830987c07a39031
4255,Secession Studios,3vJCYheZF5PWUvTIykvNG5,52,orchestra,81834,https://i.scdn.co/image/ab6761610000e5ebff76b140d0e92323b7d6d822
4256,Oscar Kowalski,7Gnfc999GpLqlXO2t3je04,52,neoclassical,4140,https://i.scdn.co/image/ab6761610000e5eb97bf76c9b167e1aed9c18769
4257,Murray Perahia,4EEQIAJoeN1V30MqFFtXxB,53,"classical piano, classical",49043,https://i.scdn.co/image/36a16b86186e883f0f2d6e068b88df6773456d73
4258,David Parry,2dfDjeZroUd3LWmSFrAZCD,53,"classical, opera",2786,https://i.scdn.co/image/280739f001dfa6cbd0c865f151b4ebd2270d8cdf
4259,VOCES8,32nW8kGbs65y8CSlIvREuc,52,choral,100679,https://i.scdn.co/image/ab6761610000e5eb142fedf524102b33d3c5b101
4260,Jef Martens,7t8PD6GvlbqByM0g7ysSHH,53,None,13118,https://i.scdn.co/image/ab6761610000e5eb44d4ed4e3bc7aa13b510c6d2
4261,Nikolai Rimsky-Korsakov,2kXJ68O899XvWOBdpzlXgs,53,classical,133011,https://i.scdn.co/image/93e1a6107946160e8308aafd91de512cf458d443
4262,Aubrey Lo,6aWh9woV6TYKTOsPMYfhfx,52,None,17,https://i.scdn.co/image/ab67616d0000b27364ef1ee83db2fb4283ad8973
4263,Piotr Musiał,4IVoqcr2G4cE9tH7crHsfE,53,medieval,16380,https://i.scdn.co/image/ab6761610000e5eb73d936d455972bd6da296c67
4264,Stone Mirland,7JhyuaeB60S8vsFRzcdN2o,52,None,34,https://i.scdn.co/image/ab67616d0000b2739ab0336c1ea531c9a51076a1
4265,Adrien Perruchon,35oIWRMerJ2P1ORtzeUD0N,51,None,566,https://i.scdn.co/image/ab67616d0000b27360238fddb9df5a6b0435b596
4266,San Francisco Symphony,1qHStDLIc8uV7hvTG6FGRJ,52,"orchestra, classical, minimalism",29988,https://i.scdn.co/image/ab6761610000e5eb8a0f17208ef2f3c80418aa65
4267,Andrew Litton,6YVQX2N8puDVWKE1StJVqn,50,"classical, orchestra",1920,https://i.scdn.co/image/60cdd52d1d7ba1502cf9c99e50c06ff3fad9032c
4268,Lush Lotus,4Ho8lnnZWQ6ldapSazUAbq,52,None,73,https://i.scdn.co/image/ab67616d0000b273c0ac75b30009a709d6d95c29
4269,Harp of the Elvenwood,4jC86Lz2e25Y5tUk2fPB73,51,"medieval, celtic",2030,https://i.scdn.co/image/ab6761610000e5eb8a4ad8ca727adaf1cc82dc69
4270,Esperance,4HphhPtgKql1Mzeo4snWgg,52,None,211,https://i.scdn.co/image/ab67616d0000b27332998cefcfbfc38ca003f1bb
4271,Pietro Mascagni,3Z5fRknMBBNfCw6pkgR9S8,53,"opera, classical",51831,https://i.scdn.co/image/94fe53b3cdb1c5fbff12b5049bb9c3285fdab59f
4272,Pierre Boulez,2prZJWfQMnIgwUKxKcBxH7,53,"classical, orchestra, avant-garde",45499,https://i.scdn.co/image/a893b03e7ecee9bb2ff7fe5288bc776bbe3e34a6
4273,James Levine,4qFQgEF1rg6a9WvJM0MQIa,53,"opera, classical",10053,https://i.scdn.co/image/07f25551ca228cb0d66d65eb5091b92417685188
4274,Biosfera Relax,6OcOZnDxvmHluXHL0UraFB,53,None,3113,https://i.scdn.co/image/ab6761610000e5eb2374ed7ca4cdd074c1405c34
4275,Dmitry Yablonsky,6jKsnWXyWgE3jyC0Cs0Cdb,54,classical,2404,https://i.scdn.co/image/ab6772690000c46c01e183c3c59821e0c9731aaa
4276,Michael Halasz,6Dkj1lYjjOCsGB170vlWc6,54,"opera, classical",1062,https://i.scdn.co/image/ab67616d0000b2730f1f5247814d213cb5ae0c90
4277,Penguin Piano,5GARimhxfjVVPvVBsplJlv,56,None,42271,https://i.scdn.co/image/ab6761610000e5eb7c84267a02537aca0dd9eee4
4278,Jason Fervento,10SHMAOu8rGVNmSak2aoKI,56,None,12073,https://i.scdn.co/image/ab6761610000e5ebaf35db0ffe5578c09f9991f9
4279,Vladimir Horowitz,4Ws5hSoABAwvGJ4LhHwHgq,53,"classical piano, classical",155991,https://i.scdn.co/image/ab6761610000e5eba0c5bd974ec30d1cb6833747
4280,Murr,3GMY6RVmh6Ud1aKHqKt9Fn,51,None,4442,https://i.scdn.co/image/ab6761610000e5eb623d766d54eaaab11d94872a
4281,Cologne Chamber Orchestra,16WKM2I7sY0uccRe5tlRc6,54,"classical, chamber music",11185,https://i.scdn.co/image/616d344bf38bd151de7f4e02b9acc00fc9e99ddc
4282,Moonlynx,4m5czFLS2w6j6NdvkAu34J,51,None,2772,https://i.scdn.co/image/ab6761610000e5eb72b59052f793e9fd764eac20
4283,Igor Stravinsky,7ie36YytMoKtPiL7tUvmoE,52,"classical, neoclassical, orchestra",381980,https://i.scdn.co/image/49da328b0629313b2c452bf35d8c50d013274f5b
4284,Valter Soll,1gD9cydWC0yCBMG8Bn6tau,51,None,350,https://i.scdn.co/image/ab6761610000e5eb2cde7ed9152f66dc9efe7fc1
4285,Piotr Wiese,3e4aLWouBXjJXSFwU7ilQA,51,"neoclassical, classical piano",3327,https://i.scdn.co/image/ab6761610000e5eb2a89d6d57e253e6026ead4b9
4286,Emile Cerise,5J3gBMCxZ68jLD8aijjftS,51,None,155,https://i.scdn.co/image/ab67616d0000b27332e6a5eacc68471b001b9de3
4287,Federico Albanese,75DsjkCdxGmvitG1tqqBkL,54,"neoclassical, minimalism",65589,https://i.scdn.co/image/ab6761610000e5eb9f7e03d64fb459ba84fb7fc2
4288,Maxence Cyrin,3NcPjvA2rp9FPj1JBAXwOS,53,None,95222,https://i.scdn.co/image/ab6761610000e5eb767597029e441833ee663867
4289,Carlos Cipa,23Yv6j1axUmPPo5M6u6erO,51,neoclassical,18335,https://i.scdn.co/image/ab6761610000e5ebabef90bbc0530760581edeac
4290,Eurielle,7F1l2kTBvOPGd8sF8nBEtv,51,"celtic, medieval",98526,https://i.scdn.co/image/ab6761610000e5eb3a96e1ab9ab01d5118253093
4291,Ralph Vaughan Williams,7wNkISK49lKeXuRaZcQVFe,51,classical,111423,https://i.scdn.co/image/e02258d61a598dbf7087fc71123536ae454a9d83
4292,Charles Gounod,42Vmza0WYHdhsgxFmf9Tui,53,classical,36466,https://i.scdn.co/image/49e5be304bfd0629f5d1873aaa9ab251df1cc9e6
4293,Jozef De Schutter,3h4qdlsSNxMXLzlaITwT7o,51,None,3180,https://i.scdn.co/image/ab6761610000e5ebffcfc0b6ba88d03f5b47c1f9
4294,Tinkle Box,2hu5Ce54f7bsSAjEGZDVVk,52,lullaby,735,https://i.scdn.co/image/ab6761610000e5ebc5aaa80cd7f6a5dd57972ff8
4295,Martin Jones,1VzJXXVXsYbEK773GWSoND,51,"classical, classical piano",5615,https://i.scdn.co/image/54c4049a6258f1d526aa8b421ac31332add3db98
4296,Oscar Mallen,0rpHfK2QFCVaoXwooHki3o,52,None,1368,https://i.scdn.co/image/ab6761610000e5eb829014ba30af7e87e7b19e04
4297,Valery Gergiev,2LxnoYPOe0FCLC82R3xgO2,53,"classical, opera, orchestra",26382,https://i.scdn.co/image/ab6761610000e5eb85c25fffeaf7a209268e9372
4298,Alfa Cognitive,1twdki52gevuZJwMcTNsEM,51,None,373,https://i.scdn.co/image/ab67616d0000b27317f01fcb076de944301c3ea3
4299,Peter Mikulas,59vBfT1r5y1VZ2XhXg2ixg,54,"classical, requiem",630,https://i.scdn.co/image/ab6761610000e5eb17e0ecd709f0fafe10dea492
4300,Katia Labèque,5Pj7u76MK9VDyzDiAyYPSL,51,"minimalism, classical piano, classical",5952,https://i.scdn.co/image/ab6761610000e5ebfc2cff65aa74067510ec3db3
4301,Jhamal RD,4KMNVWImR9pI7H4CI94mwU,45,None,938,https://i.scdn.co/image/ab67616d0000b2730a0828ea48721852508ef3b9
4302,Daniel Harding,3sjupE75AphhTX12fgkQv6,53,"classical, opera",4710,https://i.scdn.co/image/ab6772690000c46cbb07b08a66d89d4532e2fe4c
4303,Santiano,6E9zde1CFsBtKI66OEHkk3,60,"medieval metal, medieval, schlager, folk rock, celtic",621361,https://i.scdn.co/image/ab6761610000e5eb6228b34706a1e94219039ef1
4304,Tomaso Albinoni,17OArJzEhRR3OmhtGcnfBq,53,classical,187326,https://i.scdn.co/image/7e3f4a3a9d4f5807aa1929709967429ae166a592
4305,Columbia Symphony Orchestra,1iNPygduJOu0JnzasoDVLE,51,"classical, orchestra",2985,https://i.scdn.co/image/ab67616d0000b273ece477667e82e9226f9bab58
4306,Agnes Vidsjö,41tdmj2pTCBWS8wXZfPZb5,51,None,122,https://i.scdn.co/image/ab67616d0000b273f66f8f6a88c072ef5a2d019b
4307,Domenico Scarlatti,0mFblCBw0GcoY7zY1P8tzE,53,"classical piano, classical",161772,https://i.scdn.co/image/02dc4bf883736095757701dfb28acc40f5df8216
4308,Aukai,2AyLrA3GFbgbrjOjVnGcny,54,None,47646,https://i.scdn.co/image/ab6761610000e5eb511d1356199e18748f50e39b
4309,Sir Colin Davis,0TrG2LSot4KhaXqdf5K2zE,52,"opera, classical, requiem, orchestra",13816,https://i.scdn.co/image/ab6761610000e5ebee243800f422e8001f735abd
4310,Medieval Lofi,04BsFJHz7AXSMplf200Xrt,47,"medieval, lo-fi",42310,https://i.scdn.co/image/ab6761610000e5eb903800a47b28fb61fb52e818
4311,Giona Ostinelli,2GGcFMw7PABKRpAS0lpYX6,53,medieval,6303,https://i.scdn.co/image/ab6761610000e5eb249135cfe098e3387d09971c
4312,Sonya Belousova,0JnNzCUsHuDcUcBatOzuGP,53,"soundtrack, medieval",34562,https://i.scdn.co/image/ab6761610000e5eb8286adc45dea01a8747f2ba3
4313,Sarah Watson,3pyGXjDKAt3czGsh7vxkT0,53,None,3532,https://i.scdn.co/image/ab6761610000e5ebd809dc9f97784b6ce6c0f93c
4314,Plácido Domingo,4pU3BpenOZFEBzORx2YBJW,56,"opera, classical",219852,https://i.scdn.co/image/cd7bd083928d11461642bf32df6f5bda813785f9
4315,Benjamin Grosvenor,4imd50KIbHcyrStbIuZswj,51,"classical piano, classical",10174,https://i.scdn.co/image/ab6761610000e5ebb993ea2bbb0a3da6e977716b
4316,Música de Enfoque,4zzo5afykrNVONKRBkG0IP,62,None,1302,https://i.scdn.co/image/ab6761610000e5eb7b52025775057bcb4b3abea9
4317,Bedtime Baby,3paPKXFFD404Fuonc8DvnN,53,lullaby,13503,https://i.scdn.co/image/ab6761610000e5eb14ab11831f74fbe2b56dd9b2
4318,Concentracíon,09MdZx9IwU7AYMrvyzgLCD,62,None,4100,https://i.scdn.co/image/ab6761610000e5eb5fd7331aa336fa6d5d57f166
4319,Eric Whitacre,5TWpCLIhvGlbJmLK1zNpiL,50,choral,108456,https://i.scdn.co/image/ab6761610000e5eb9e3b99bd6e931e16752305bd
4320,Sir Georg Solti,0dicUFoK5LIbqu6OoHu8VH,53,"opera, classical, orchestra",18641,https://i.scdn.co/image/ab6761610000e5ebb5e6e8f4576eff760d58446d
4321,Russian State Symphony Orchestra,0DJZPK3nRWESIS0yexi6Qi,53,"classical, orchestra",16079,https://i.scdn.co/image/ab6761610000e5eb86ee8476ad87023183d4448b
4322,Orchestre Symphonique de Montréal,4AcXapei4U7xnWecv9AEBd,52,"classical, orchestra",16949,https://i.scdn.co/image/ab6761610000e5eb23c40a5ab7938f014b50cd73
4323,Midnite String Quartet,648dUUIlz7RSeg3O8CbTat,49,None,57421,https://i.scdn.co/image/ab6761610000e5eb34e0a13da61ebd029e0adfd0
4324,Baroque Festival Orchestra,4dl2as3pdCgkcctBVPhB8A,58,classical,27903,https://i.scdn.co/image/ab6761610000e5eb5646ba0eda09151b53975bb7
4325,Marielle Labèque,4Xo09YXm0lIRA80IVUTe09,50,"minimalism, classical, classical piano",4233,https://i.scdn.co/image/ab6761610000e5eb0fb3145c575a161f12f61181
4326,David Arkenstone,21Uejbf0dmBe3tEOUhWWt0,50,"celtic, new age, medieval",71317,https://i.scdn.co/image/ab6761610000e5ebeed4f9a163e1480fcbebcbe2
